"","date","year","season","location","site_n","time","right_observer","left_observer","visibility","direction","abundance","distance","length","species","reserve","id","observer","enforcement","new_a","new_b","new_id","campaign","observer_num","species_richness","max_richness","max_abundance","shannon","max_biomass"
"2268","19/10/2017",2017,"Fall","Shikmona",8,"9:36","Yoni Belmaker","Mai Lazarus",7,"Right",1,0,4,"Coris.julis","In","8 A Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0082,3.054,"8 A Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",3,3,43,0.694809389011686,238.32821205071
"2269","19/10/2017",2017,"Fall","Shikmona",8,"9:36","Yoni Belmaker","Mai Lazarus",7,"Right",6,0,7,"Coris.julis","In","8 A Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0082,3.054,"8 A Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",3,3,43,0.694809389011686,238.32821205071
"2270","19/10/2017",2017,"Fall","Shikmona",8,"9:36","Yoni Belmaker","Mai Lazarus",7,"Right",1,0,6,"Thalassoma.pavo","In","8 A Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0092,3.111,"8 A Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",3,3,43,0.694809389011686,238.32821205071
"2271","19/10/2017",2017,"Fall","Shikmona",8,"9:36","Yoni Belmaker","Mai Lazarus",7,"Right",1,0,3,"Thalassoma.pavo","In","8 A Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0092,3.111,"8 A Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",3,3,43,0.694809389011686,238.32821205071
"2272","19/10/2017",2017,"Fall","Shikmona",8,"9:36","Yoni Belmaker","Mai Lazarus",7,"Right",1,1,8,"Thalassoma.pavo","In","8 A Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0092,3.111,"8 A Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",3,3,43,0.694809389011686,238.32821205071
"2273","19/10/2017",2017,"Fall","Shikmona",8,"9:36","Yoni Belmaker","Mai Lazarus",7,"Right",1,2,11,"Thalassoma.pavo","In","8 A Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0092,3.111,"8 A Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",3,3,43,0.694809389011686,238.32821205071
"2274","19/10/2017",2017,"Fall","Shikmona",8,"9:36","Yoni Belmaker","Mai Lazarus",7,"Right",2,0,8,"Thalassoma.pavo","In","8 A Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0092,3.111,"8 A Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",3,3,43,0.694809389011686,238.32821205071
"2275","19/10/2017",2017,"Fall","Shikmona",8,"9:36","Yoni Belmaker","Mai Lazarus",7,"Right",1,0,6,"Thalassoma.pavo","In","8 A Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0092,3.111,"8 A Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",3,3,43,0.694809389011686,238.32821205071
"2276","19/10/2017",2017,"Fall","Shikmona",8,"9:36","Yoni Belmaker","Mai Lazarus",7,"Right",2,2,12,"Thalassoma.pavo","In","8 A Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0092,3.111,"8 A Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",3,3,43,0.694809389011686,238.32821205071
"2277","19/10/2017",2017,"Fall","Shikmona",8,"9:36","Yoni Belmaker","Mai Lazarus",7,"Right",1,1,6,"Thalassoma.pavo","In","8 A Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0092,3.111,"8 A Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",3,3,43,0.694809389011686,238.32821205071
"2278","19/10/2017",2017,"Fall","Shikmona",8,"9:36","Yoni Belmaker","Mai Lazarus",7,"Right",1,1,8,"Thalassoma.pavo","In","8 A Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0092,3.111,"8 A Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",3,3,43,0.694809389011686,238.32821205071
"2279","19/10/2017",2017,"Fall","Shikmona",8,"9:36","Yoni Belmaker","Mai Lazarus",7,"Right",1,1,14,"Thalassoma.pavo","In","8 A Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0092,3.111,"8 A Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",3,3,43,0.694809389011686,238.32821205071
"2280","19/10/2017",2017,"Fall","Shikmona",8,"9:36","Yoni Belmaker","Mai Lazarus",7,"Right",1,2,6,"Parupeneus.forsskali","In","8 A Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.01148,3.08,"8 A Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",3,3,43,0.694809389011686,238.32821205071
"2281","19/10/2017",2017,"Fall","Shikmona",8,"9:45","Yoni Belmaker","Mai Lazarus",7,"Right",1,0,4,"Thalassoma.pavo","In","8 B Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0092,3.111,"8 B Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",2,2,46,0.68936168314351,269.211048814456
"2282","19/10/2017",2017,"Fall","Shikmona",8,"9:45","Yoni Belmaker","Mai Lazarus",7,"Right",1,1,7,"Thalassoma.pavo","In","8 B Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0092,3.111,"8 B Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",2,2,46,0.68936168314351,269.211048814456
"2283","19/10/2017",2017,"Fall","Shikmona",8,"9:45","Yoni Belmaker","Mai Lazarus",7,"Right",2,0,4,"Thalassoma.pavo","In","8 B Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0092,3.111,"8 B Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",2,2,46,0.68936168314351,269.211048814456
"2284","19/10/2017",2017,"Fall","Shikmona",8,"9:45","Yoni Belmaker","Mai Lazarus",7,"Right",1,1,7,"Thalassoma.pavo","In","8 B Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0092,3.111,"8 B Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",2,2,46,0.68936168314351,269.211048814456
"2285","19/10/2017",2017,"Fall","Shikmona",8,"9:45","Yoni Belmaker","Mai Lazarus",7,"Right",1,1,10,"Thalassoma.pavo","In","8 B Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0092,3.111,"8 B Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",2,2,46,0.68936168314351,269.211048814456
"2286","19/10/2017",2017,"Fall","Shikmona",8,"9:45","Yoni Belmaker","Mai Lazarus",7,"Right",1,1,6,"Thalassoma.pavo","In","8 B Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0092,3.111,"8 B Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",2,2,46,0.68936168314351,269.211048814456
"2287","19/10/2017",2017,"Fall","Shikmona",8,"9:45","Yoni Belmaker","Mai Lazarus",7,"Right",2,1,4,"Thalassoma.pavo","In","8 B Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0092,3.111,"8 B Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",2,2,46,0.68936168314351,269.211048814456
"2288","19/10/2017",2017,"Fall","Shikmona",8,"9:45","Yoni Belmaker","Mai Lazarus",7,"Right",1,0,4,"Thalassoma.pavo","In","8 B Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0092,3.111,"8 B Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",2,2,46,0.68936168314351,269.211048814456
"2289","19/10/2017",2017,"Fall","Shikmona",8,"9:45","Yoni Belmaker","Mai Lazarus",7,"Right",1,0,5,"Thalassoma.pavo","In","8 B Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0092,3.111,"8 B Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",2,2,46,0.68936168314351,269.211048814456
"2290","19/10/2017",2017,"Fall","Shikmona",8,"9:45","Yoni Belmaker","Mai Lazarus",7,"Right",1,0,4,"Thalassoma.pavo","In","8 B Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0092,3.111,"8 B Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",2,2,46,0.68936168314351,269.211048814456
"2291","19/10/2017",2017,"Fall","Shikmona",8,"9:45","Yoni Belmaker","Mai Lazarus",7,"Right",1,1,14,"Thalassoma.pavo","In","8 B Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0092,3.111,"8 B Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",2,2,46,0.68936168314351,269.211048814456
"2292","19/10/2017",2017,"Fall","Shikmona",8,"9:45","Yoni Belmaker","Mai Lazarus",7,"Right",2,0,8,"Thalassoma.pavo","In","8 B Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0092,3.111,"8 B Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",2,2,46,0.68936168314351,269.211048814456
"2293","19/10/2017",2017,"Fall","Shikmona",8,"9:45","Yoni Belmaker","Mai Lazarus",7,"Right",1,2,12,"Thalassoma.pavo","In","8 B Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0092,3.111,"8 B Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",2,2,46,0.68936168314351,269.211048814456
"2294","19/10/2017",2017,"Fall","Shikmona",8,"9:45","Yoni Belmaker","Mai Lazarus",7,"Right",2,0,5,"Thalassoma.pavo","In","8 B Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0092,3.111,"8 B Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",2,2,46,0.68936168314351,269.211048814456
"2295","19/10/2017",2017,"Fall","Shikmona",8,"9:45","Yoni Belmaker","Mai Lazarus",7,"Right",2,1,6,"Thalassoma.pavo","In","8 B Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0092,3.111,"8 B Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",2,2,46,0.68936168314351,269.211048814456
"2296","19/10/2017",2017,"Fall","Shikmona",8,"9:45","Yoni Belmaker","Mai Lazarus",7,"Right",1,0,10,"Thalassoma.pavo","In","8 B Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0092,3.111,"8 B Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",2,2,46,0.68936168314351,269.211048814456
"2297","19/10/2017",2017,"Fall","Shikmona",8,"9:45","Yoni Belmaker","Mai Lazarus",7,"Right",1,1,7,"Coris.julis","In","8 B Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0082,3.054,"8 B Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",2,2,46,0.68936168314351,269.211048814456
"2298","19/10/2017",2017,"Fall","Shikmona",8,"9:45","Yoni Belmaker","Mai Lazarus",7,"Right",1,0,5,"Coris.julis","In","8 B Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0082,3.054,"8 B Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",2,2,46,0.68936168314351,269.211048814456
"2299","19/10/2017",2017,"Fall","Shikmona",8,"9:45","Yoni Belmaker","Mai Lazarus",7,"Right",2,1,7,"Coris.julis","In","8 B Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0082,3.054,"8 B Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",2,2,46,0.68936168314351,269.211048814456
"2300","19/10/2017",2017,"Fall","Shikmona",8,"9:45","Yoni Belmaker","Mai Lazarus",7,"Right",1,2,12,"Coris.julis","In","8 B Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0082,3.054,"8 B Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",2,2,46,0.68936168314351,269.211048814456
"2301","19/10/2017",2017,"Fall","Shikmona",8,"9:45","Yoni Belmaker","Mai Lazarus",7,"Right",1,1,8,"Coris.julis","In","8 B Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0082,3.054,"8 B Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",2,2,46,0.68936168314351,269.211048814456
"2302","19/10/2017",2017,"Fall","Shikmona",8,"9:45","Yoni Belmaker","Mai Lazarus",7,"Right",1,2,10,"Coris.julis","In","8 B Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0082,3.054,"8 B Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",2,2,46,0.68936168314351,269.211048814456
"2303","19/10/2017",2017,"Fall","Shikmona",8,"9:45","Yoni Belmaker","Mai Lazarus",7,"Right",1,2,12,"Coris.julis","In","8 B Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0082,3.054,"8 B Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",2,2,46,0.68936168314351,269.211048814456
"2304","19/10/2017",2017,"Fall","Shikmona",8,"9:45","Yoni Belmaker","Mai Lazarus",7,"Right",1,1,12,"Coris.julis","In","8 B Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0082,3.054,"8 B Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",2,2,46,0.68936168314351,269.211048814456
"2305","19/10/2017",2017,"Fall","Shikmona",8,"9:45","Yoni Belmaker","Mai Lazarus",7,"Right",2,0,4,"Coris.julis","In","8 B Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0082,3.054,"8 B Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",2,2,46,0.68936168314351,269.211048814456
"2306","19/10/2017",2017,"Fall","Shikmona",8,"9:45","Yoni Belmaker","Mai Lazarus",7,"Right",2,0,7,"Coris.julis","In","8 B Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0082,3.054,"8 B Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",2,2,46,0.68936168314351,269.211048814456
"2307","19/10/2017",2017,"Fall","Shikmona",8,"9:45","Yoni Belmaker","Mai Lazarus",7,"Right",2,0,10,"Coris.julis","In","8 B Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0082,3.054,"8 B Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",2,2,46,0.68936168314351,269.211048814456
"2308","19/10/2017",2017,"Fall","Shikmona",8,"9:45","Yoni Belmaker","Mai Lazarus",7,"Right",2,0,6,"Coris.julis","In","8 B Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0082,3.054,"8 B Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",2,2,46,0.68936168314351,269.211048814456
"2309","19/10/2017",2017,"Fall","Shikmona",8,"9:45","Yoni Belmaker","Mai Lazarus",7,"Right",1,2,14,"Coris.julis","In","8 B Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0082,3.054,"8 B Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",2,2,46,0.68936168314351,269.211048814456
"2310","19/10/2017",2017,"Fall","Shikmona",8,"9:45","Yoni Belmaker","Mai Lazarus",7,"Right",2,2,7,"Coris.julis","In","8 B Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0082,3.054,"8 B Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",2,2,46,0.68936168314351,269.211048814456
"2311","19/10/2017",2017,"Fall","Shikmona",8,"9:45","Yoni Belmaker","Mai Lazarus",7,"Right",1,2,9,"Coris.julis","In","8 B Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0082,3.054,"8 B Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",2,2,46,0.68936168314351,269.211048814456
"2312","19/10/2017",2017,"Fall","Shikmona",8,"9:45","Yoni Belmaker","Mai Lazarus",7,"Right",1,1,8,"Coris.julis","In","8 B Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0082,3.054,"8 B Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",2,2,46,0.68936168314351,269.211048814456
"2313","19/10/2017",2017,"Fall","Shikmona",8,"9:45","Yoni Belmaker","Mai Lazarus",7,"Right",1,0,7,"Coris.julis","In","8 B Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0082,3.054,"8 B Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",2,2,46,0.68936168314351,269.211048814456
"2314","19/10/2017",2017,"Fall","Shikmona",8,"9:45","Yoni Belmaker","Mai Lazarus",7,"Right",1,1,7,"Coris.julis","In","8 B Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0082,3.054,"8 B Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",2,2,46,0.68936168314351,269.211048814456
"2315","19/10/2017",2017,"Fall","Shikmona",8,"9:45","Yoni Belmaker","Mai Lazarus",7,"Right",1,0,6,"Coris.julis","In","8 B Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0082,3.054,"8 B Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",2,2,46,0.68936168314351,269.211048814456
"2316","19/10/2017",2017,"Fall","Shikmona",8,"10:00","Yoni Belmaker","Mai Lazarus",7,"Right",1,0,10,"Thalassoma.pavo","In","8 C Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0092,3.111,"8 C Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",3,3,43,0.787480525359056,295.455869151397
"2317","19/10/2017",2017,"Fall","Shikmona",8,"10:00","Yoni Belmaker","Mai Lazarus",7,"Right",1,0,6,"Thalassoma.pavo","In","8 C Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0092,3.111,"8 C Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",3,3,43,0.787480525359056,295.455869151397
"2318","19/10/2017",2017,"Fall","Shikmona",8,"10:00","Yoni Belmaker","Mai Lazarus",7,"Right",2,0,7,"Thalassoma.pavo","In","8 C Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0092,3.111,"8 C Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",3,3,43,0.787480525359056,295.455869151397
"2319","19/10/2017",2017,"Fall","Shikmona",8,"10:00","Yoni Belmaker","Mai Lazarus",7,"Right",1,0,4,"Thalassoma.pavo","In","8 C Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0092,3.111,"8 C Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",3,3,43,0.787480525359056,295.455869151397
"2320","19/10/2017",2017,"Fall","Shikmona",8,"10:00","Yoni Belmaker","Mai Lazarus",7,"Right",1,1,12,"Thalassoma.pavo","In","8 C Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0092,3.111,"8 C Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",3,3,43,0.787480525359056,295.455869151397
"2321","19/10/2017",2017,"Fall","Shikmona",8,"10:00","Yoni Belmaker","Mai Lazarus",7,"Right",2,1,10,"Thalassoma.pavo","In","8 C Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0092,3.111,"8 C Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",3,3,43,0.787480525359056,295.455869151397
"2322","19/10/2017",2017,"Fall","Shikmona",8,"10:00","Yoni Belmaker","Mai Lazarus",7,"Right",1,1,5,"Thalassoma.pavo","In","8 C Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0092,3.111,"8 C Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",3,3,43,0.787480525359056,295.455869151397
"2323","19/10/2017",2017,"Fall","Shikmona",8,"10:00","Yoni Belmaker","Mai Lazarus",7,"Right",1,1,10,"Thalassoma.pavo","In","8 C Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0092,3.111,"8 C Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",3,3,43,0.787480525359056,295.455869151397
"2324","19/10/2017",2017,"Fall","Shikmona",8,"10:00","Yoni Belmaker","Mai Lazarus",7,"Right",1,2,10,"Thalassoma.pavo","In","8 C Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0092,3.111,"8 C Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",3,3,43,0.787480525359056,295.455869151397
"2325","19/10/2017",2017,"Fall","Shikmona",8,"10:00","Yoni Belmaker","Mai Lazarus",7,"Right",2,0,10,"Thalassoma.pavo","In","8 C Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0092,3.111,"8 C Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",3,3,43,0.787480525359056,295.455869151397
"2326","19/10/2017",2017,"Fall","Shikmona",8,"10:00","Yoni Belmaker","Mai Lazarus",7,"Right",1,2,5,"Thalassoma.pavo","In","8 C Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0092,3.111,"8 C Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",3,3,43,0.787480525359056,295.455869151397
"2327","19/10/2017",2017,"Fall","Shikmona",8,"10:00","Yoni Belmaker","Mai Lazarus",7,"Right",1,1,5,"Thalassoma.pavo","In","8 C Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0092,3.111,"8 C Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",3,3,43,0.787480525359056,295.455869151397
"2328","19/10/2017",2017,"Fall","Shikmona",8,"10:00","Yoni Belmaker","Mai Lazarus",7,"Right",1,1,7,"Thalassoma.pavo","In","8 C Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0092,3.111,"8 C Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",3,3,43,0.787480525359056,295.455869151397
"2329","19/10/2017",2017,"Fall","Shikmona",8,"10:00","Yoni Belmaker","Mai Lazarus",7,"Right",1,0,5,"Thalassoma.pavo","In","8 C Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0092,3.111,"8 C Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",3,3,43,0.787480525359056,295.455869151397
"2330","19/10/2017",2017,"Fall","Shikmona",8,"10:00","Yoni Belmaker","Mai Lazarus",7,"Right",1,1,7,"Thalassoma.pavo","In","8 C Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0092,3.111,"8 C Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",3,3,43,0.787480525359056,295.455869151397
"2331","19/10/2017",2017,"Fall","Shikmona",8,"10:00","Yoni Belmaker","Mai Lazarus",7,"Right",3,0,5,"Thalassoma.pavo","In","8 C Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0092,3.111,"8 C Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",3,3,43,0.787480525359056,295.455869151397
"2332","19/10/2017",2017,"Fall","Shikmona",8,"10:00","Yoni Belmaker","Mai Lazarus",7,"Right",1,0,10,"Coris.julis","In","8 C Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0082,3.054,"8 C Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",3,3,43,0.787480525359056,295.455869151397
"2333","19/10/2017",2017,"Fall","Shikmona",8,"10:00","Yoni Belmaker","Mai Lazarus",7,"Right",1,1,9,"Coris.julis","In","8 C Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0082,3.054,"8 C Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",3,3,43,0.787480525359056,295.455869151397
"2334","19/10/2017",2017,"Fall","Shikmona",8,"10:00","Yoni Belmaker","Mai Lazarus",7,"Right",1,0,13,"Coris.julis","In","8 C Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0082,3.054,"8 C Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",3,3,43,0.787480525359056,295.455869151397
"2335","19/10/2017",2017,"Fall","Shikmona",8,"10:00","Yoni Belmaker","Mai Lazarus",7,"Right",1,0,6,"Coris.julis","In","8 C Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0082,3.054,"8 C Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",3,3,43,0.787480525359056,295.455869151397
"2336","19/10/2017",2017,"Fall","Shikmona",8,"10:00","Yoni Belmaker","Mai Lazarus",7,"Right",1,0,8,"Coris.julis","In","8 C Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0082,3.054,"8 C Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",3,3,43,0.787480525359056,295.455869151397
"2337","19/10/2017",2017,"Fall","Shikmona",8,"10:00","Yoni Belmaker","Mai Lazarus",7,"Right",1,2,12,"Coris.julis","In","8 C Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0082,3.054,"8 C Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",3,3,43,0.787480525359056,295.455869151397
"2338","19/10/2017",2017,"Fall","Shikmona",8,"10:00","Yoni Belmaker","Mai Lazarus",7,"Right",1,2,8,"Coris.julis","In","8 C Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0082,3.054,"8 C Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",3,3,43,0.787480525359056,295.455869151397
"2339","19/10/2017",2017,"Fall","Shikmona",8,"10:00","Yoni Belmaker","Mai Lazarus",7,"Right",1,2,9,"Coris.julis","In","8 C Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0082,3.054,"8 C Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",3,3,43,0.787480525359056,295.455869151397
"2340","19/10/2017",2017,"Fall","Shikmona",8,"10:00","Yoni Belmaker","Mai Lazarus",7,"Right",3,1,8,"Coris.julis","In","8 C Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0082,3.054,"8 C Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",3,3,43,0.787480525359056,295.455869151397
"2341","19/10/2017",2017,"Fall","Shikmona",8,"10:00","Yoni Belmaker","Mai Lazarus",7,"Right",1,0,7,"Coris.julis","In","8 C Shikmona 2017 Fall Yoni Belmaker Mai Lazarus","Yoni Belmaker",2,0.0082,3.054,"8 C Shikmona 2017 Fall Yoni Belmaker","2017 ","one_observer",3,3,43,0.787480525359056,295.455869151397
