data.origin,country,site,lon,lat,trans,species,sp.length,sp.n,season,protection,enforcement,total.mpa.ha,size.notake,yr.creation,age.reserve.yr,depth,tmean,trange,sal_mean,pp_mean,pp_range
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,1,Chromis.chromis,3,15,Fall,NO,0,0,0,NA,NA,10.6,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,1,Chromis.chromis,3,50,Fall,NO,0,0,0,NA,NA,10.6,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,1,Chromis.chromis,4,50,Fall,NO,0,0,0,NA,NA,10.6,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,1,Coris.julis,12,3,Fall,NO,0,0,0,NA,NA,10.6,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,1,Coris.julis,6,2,Fall,NO,0,0,0,NA,NA,10.6,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,1,Coris.julis,4,2,Fall,NO,0,0,0,NA,NA,10.6,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,1,Sparisoma.cretense,4,1,Fall,NO,0,0,0,NA,NA,10.6,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,1,Sparisoma.cretense,5,1,Fall,NO,0,0,0,NA,NA,10.6,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,1,Sparisoma.cretense,6,2,Fall,NO,0,0,0,NA,NA,10.6,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,1,Sparisoma.cretense,12,1,Fall,NO,0,0,0,NA,NA,10.6,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,1,Sparisoma.cretense,14,1,Fall,NO,0,0,0,NA,NA,10.6,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,1,Sparisoma.cretense,16,1,Fall,NO,0,0,0,NA,NA,10.6,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,1,Sparisoma.cretense,18,1,Fall,NO,0,0,0,NA,NA,10.6,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,1,Siganus.rivulatus,4,2,Fall,NO,0,0,0,NA,NA,10.6,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,1,Siganus.rivulatus,6,2,Fall,NO,0,0,0,NA,NA,10.6,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,1,Siganus.rivulatus,15,1,Fall,NO,0,0,0,NA,NA,10.6,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,1,Scorpaena.maderensis,6,1,Fall,NO,0,0,0,NA,NA,10.6,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,1,Scorpaena.maderensis,6,1,Fall,NO,0,0,0,NA,NA,10.6,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,1,Scorpaena.maderensis,8,1,Fall,NO,0,0,0,NA,NA,10.6,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,1,Epinephelus.marginatus,17,1,Fall,NO,0,0,0,NA,NA,10.6,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,1,Diplodus.vulgaris,8,25,Fall,NO,0,0,0,NA,NA,10.6,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,1,Diplodus.vulgaris,15,1,Fall,NO,0,0,0,NA,NA,10.6,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,1,Serranus.cabrilla,10,1,Fall,NO,0,0,0,NA,NA,10.6,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,1,Diplodus.sargus,10,1,Fall,NO,0,0,0,NA,NA,10.6,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,1,Thalassoma.pavo,12,1,Fall,NO,0,0,0,NA,NA,10.6,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,1,Thalassoma.pavo,4,2,Fall,NO,0,0,0,NA,NA,10.6,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,1,Thalassoma.pavo,3,1,Fall,NO,0,0,0,NA,NA,10.6,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,1,Thalassoma.pavo,14,1,Fall,NO,0,0,0,NA,NA,10.6,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,1,Thalassoma.pavo,12,1,Fall,NO,0,0,0,NA,NA,10.6,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,1,Thalassoma.pavo,6,2,Fall,NO,0,0,0,NA,NA,10.6,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,1,Epinephelus.costae,22,1,Fall,NO,0,0,0,NA,NA,10.6,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,1,Symphodus.tinca,25,1,Fall,NO,0,0,0,NA,NA,10.6,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,1,Diplodus.annularis,8,4,Fall,NO,0,0,0,NA,NA,10.6,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,1,Diplodus.annularis,6,1,Fall,NO,0,0,0,NA,NA,10.6,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,1,Apogon.imberbis,8,1,Fall,NO,0,0,0,NA,NA,10.6,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,1,Gobius.bucchichi,7,1,Fall,NO,0,0,0,NA,NA,10.6,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,1,Gobius.bucchichi,9,1,Fall,NO,0,0,0,NA,NA,10.6,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,1,Gobius.cobitis,10,1,Fall,NO,0,0,0,NA,NA,10.6,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,1,Tripterygion.delaisi,5,1,Fall,NO,0,0,0,NA,NA,10.6,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Serranus.cabrilla,10,1,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Serranus.cabrilla,8,1,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Chromis.chromis,3,100,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Chromis.chromis,4,100,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Chromis.chromis,5,100,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Chromis.chromis,10,10,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Chromis.chromis,6,100,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Thalassoma.pavo,10,1,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Thalassoma.pavo,6,1,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Thalassoma.pavo,4,2,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Thalassoma.pavo,12,1,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Thalassoma.pavo,12,1,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Thalassoma.pavo,12,1,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Thalassoma.pavo,4,1,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Thalassoma.pavo,4,2,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Coris.julis,14,1,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Coris.julis,14,1,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Coris.julis,12,1,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Coris.julis,4,2,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Epinephelus.marginatus,25,1,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Epinephelus.marginatus,20,1,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Epinephelus.marginatus,25,1,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Epinephelus.costae,22,1,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Epinephelus.costae,12,1,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Epinephelus.costae,14,1,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Siganus.luridus,15,1,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Siganus.luridus,8,1,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Siganus.luridus,6,1,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Siganus.luridus,6,1,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Apogon.imberbis,9,1,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Apogon.imberbis,6,1,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Apogon.imberbis,8,1,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Apogon.imberbis,8,1,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Apogon.imberbis,6,1,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Siganus.rivulatus,6,1,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Siganus.rivulatus,10,1,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Siganus.rivulatus,8,1,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Siganus.rivulatus,12,1,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Sparisoma.cretense,14,1,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Sparisoma.cretense,4,1,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Serranus.scriba,14,1,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Diplodus.vulgaris,14,1,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Mullus.surmuletus,18,1,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Gobius.cobitis,10,1,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,2,Scorpaena.maderensis,6,1,Fall,NO,0,0,0,NA,NA,12.8,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,3,Serranus.cabrilla,14,1,Fall,NO,0,0,0,NA,NA,3.4,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,3,Serranus.cabrilla,12,1,Fall,NO,0,0,0,NA,NA,3.4,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,3,Thalassoma.pavo,10,2,Fall,NO,0,0,0,NA,NA,3.4,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,3,Thalassoma.pavo,6,4,Fall,NO,0,0,0,NA,NA,3.4,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,3,Thalassoma.pavo,12,1,Fall,NO,0,0,0,NA,NA,3.4,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,3,Thalassoma.pavo,10,3,Fall,NO,0,0,0,NA,NA,3.4,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,3,Thalassoma.pavo,6,2,Fall,NO,0,0,0,NA,NA,3.4,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,3,Thalassoma.pavo,7,2,Fall,NO,0,0,0,NA,NA,3.4,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,3,Thalassoma.pavo,12,2,Fall,NO,0,0,0,NA,NA,3.4,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,3,Thalassoma.pavo,1,2,Fall,NO,0,0,0,NA,NA,3.4,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,3,Thalassoma.pavo,2,2,Fall,NO,0,0,0,NA,NA,3.4,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,3,Thalassoma.pavo,4,4,Fall,NO,0,0,0,NA,NA,3.4,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,3,Chromis.chromis,5,30,Fall,NO,0,0,0,NA,NA,3.4,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,3,Chromis.chromis,6,30,Fall,NO,0,0,0,NA,NA,3.4,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,3,Sparisoma.cretense,5,2,Fall,NO,0,0,0,NA,NA,3.4,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,3,Sparisoma.cretense,4,1,Fall,NO,0,0,0,NA,NA,3.4,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,3,Sparisoma.cretense,16,2,Fall,NO,0,0,0,NA,NA,3.4,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,3,Sparisoma.cretense,14,1,Fall,NO,0,0,0,NA,NA,3.4,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,3,Sparisoma.cretense,18,1,Fall,NO,0,0,0,NA,NA,3.4,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,3,Diplodus.annularis,6,1,Fall,NO,0,0,0,NA,NA,3.4,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,3,Diplodus.annularis,8,3,Fall,NO,0,0,0,NA,NA,3.4,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,3,Diplodus.annularis,10,1,Fall,NO,0,0,0,NA,NA,3.4,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,3,Diplodus.annularis,8,1,Fall,NO,0,0,0,NA,NA,3.4,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,3,Siganus.rivulatus,12,1,Fall,NO,0,0,0,NA,NA,3.4,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,3,Siganus.rivulatus,8,4,Fall,NO,0,0,0,NA,NA,3.4,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,3,Siganus.luridus,10,1,Fall,NO,0,0,0,NA,NA,3.4,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,3,Siganus.luridus,15,1,Fall,NO,0,0,0,NA,NA,3.4,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,3,Siganus.luridus,6,1,Fall,NO,0,0,0,NA,NA,3.4,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,3,Gobius.bucchichi,8,1,Fall,NO,0,0,0,NA,NA,3.4,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,3,Gobius.bucchichi,6,1,Fall,NO,0,0,0,NA,NA,3.4,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,3,Gobius.bucchichi,8,1,Fall,NO,0,0,0,NA,NA,3.4,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,3,Tripterygion.delaisi,4,1,Fall,NO,0,0,0,NA,NA,3.4,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,3,Epinephelus.marginatus,14,1,Fall,NO,0,0,0,NA,NA,3.4,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
Belmaker,Greece,ASSECret1810193SOSS,24.597233,35.00729,3,Epinephelus.marginatus,10,1,Fall,NO,0,0,0,NA,NA,3.4,20.538454575972125,9.877181746742941,39.023014068603516,4.3758552584966475e-4,0.001208440823988481
