Trip date,Location,SiteNo,Trans_No,Start time,End time,Sea condition,Depth(m),DepthRange,Time,Lat(N),Lon(E),Right observer,Left observer,Azimuth,VisibilityBlocks,WaterTemp,Direction,Number_Ind,Distance,Length,Species,Family,Order,Reserve
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,40,2,12,Diplodus vulgaris,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,0,15,Gobius bucchichi,Gobiidae,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,2,18,Coris julis,Labridae ,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,2,0,12,Coris julis,Labridae ,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,3,12,Coris julis,Labridae ,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,3,2,12,Coris julis,Labridae ,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,2,0,12,Coris julis,Labridae ,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,2,1,10,Coris julis,Labridae ,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,3,12,Symphodus mediterraneus,Labridae ,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,2,13,Symphodus mediterraneus,Labridae ,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,3,15,Symphodus tinca,Labridae ,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,1,20,Symphodus tinca,Labridae ,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,2,18,Symphodus tinca,Labridae ,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,10,4,15,Diplodus sargus,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,2,2,12,Serranus scriba,Serranidae ,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,6,3,12,Diplodus vulgaris,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,1,15,Diplodus vulgaris,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,2,25,Sarpa salpa,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,3,30,Sarpa salpa,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,2,3,12,Sarpa salpa,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,2,10,Spondylisoma cantharus,Sparidea,Perciform,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,1,15,Spondylisoma cantharus,Sparidea,Perciform,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,2,2,10,Diplodus annularis,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,400,6,10,Chromis chromis,Pomacentridae,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,0,0,0,Chromis chromis,Pomacentridae,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,1,0,13,Coris julis,Labridae ,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,1,0,18,Coris julis,Labridae ,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,1,1,15,Coris julis,Labridae ,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,2,2,13,Coris julis,Labridae ,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,1,3,7,Coris julis,Labridae ,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,4,2,8,Coris julis,Labridae ,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,2,2,20,Coris julis,Labridae ,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,2,2,20,Diplodus vulgaris,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,4,1,20,Diplodus vulgaris,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,2,2,16,Diplodus vulgaris,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,6,0,18,Diplodus vulgaris,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,4,1,16,Diplodus vulgaris,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,14,4,13,Diplodus vulgaris,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,1,2,8,Spicara maena,Centracantidae,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,20,4,10,Spicara maena,Centracantidae,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,1,1,8,Serranus scriba,Serranidae ,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,1,1,6,Serranus scriba,Serranidae ,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,1,3,14,Spondylisoma cantharus,Sparidea,Perciform,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,3,3,13,Spondylisoma cantharus,Sparidea,Perciform,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,1,4,17,Thalassoma pavo,Labridae ,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,12,5,14,Boops boops,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,1,3,14,Sarpa salpa,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,9,0,14,Sarpa salpa,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,3,5,24,Sarpa salpa,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,1,5,16,Symphodus tinca,Labridae ,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,3,3,18,Coris julis,Labridae ,Perciformes,Out
07-08-17,Kornati,20,1,,,,19.2,,10:00,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,2,0,7,Serranus cabrilla,Serranidae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,1,1,24,Diplodus vulgaris,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,1,3,24,Diplodus vulgaris,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,4,3,18,Diplodus vulgaris,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,3,1,17,Diplodus vulgaris,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,3,5,14,Diplodus vulgaris,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,4,2,15,Diplodus vulgaris,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,300,1,10,Chromis chromis,Pomacentridae,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,200,2,8,Chromis chromis,Pomacentridae,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,3,4,21,Dicentrarchus punctatus,Moronidae,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,4,4,16,Dicentrarchus punctatus,Moronidae,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,2,3,15,Dicentrarchus punctatus,Moronidae,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,1,5,16,Dicentrarchus punctatus,Moronidae,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,3,4,8,Sarpa salpa,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,12,4,12,Sarpa salpa,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,14,3,15,Sarpa salpa,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,4,2,16,Sarpa salpa,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,2,5,23,Symphodus tinca,Labridae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,1,3,8,Symphodus tinca,Labridae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,1,2,6,Symphodus tinca,Labridae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,1,2,12,Symphodus tinca,Labridae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,1,3,18,Symphodus tinca,Labridae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,1,4,16,Symphodus tinca,Labridae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,1,3,7,Serranus scriba,Serranidae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,1,2,13,Coris julis,Labridae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,1,2,15,Coris julis,Labridae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,1,2,12,Coris julis,Labridae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,10,1,8,Coris julis,Labridae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,4,2,16,Coris julis,Labridae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,1,2,18,Coris julis,Labridae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,5,31,15,Coris julis,Labridae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,1,3,14,Coris julis,Labridae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,3,4,9,Diplodus annularis,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,1,6,20,Sparus aurata,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,1,3,18,Dentex dentex,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Right,6,4,14,Diplodus vulgaris,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,200,0,7,Chromis chromis,Pomacentridae,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,2,4,10,Spondylisoma cantharus,Sparidea,Perciform,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,2,3,12,Coris julis,Labridae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,3,15,Coris julis,Labridae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,1,12,Coris julis,Labridae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,1,15,Coris julis,Labridae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,6,1,12,Coris julis,Labridae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,2,0,12,Coris julis,Labridae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,0,15,Coris julis,Labridae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,3,4,15,Diplodus vulgaris,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,6,2,18,Diplodus vulgaris,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,3,8,Diplodus vulgaris,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,3,2,12,Diplodus vulgaris,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,2,3,18,Symphodus tinca,Labridae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,2,20,Symphodus tinca,Labridae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,2,15,Symphodus tinca,Labridae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,2,18,Symphodus tinca,Labridae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,8,3,12,Boops boops,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,3,8,Symphodus doderleini,Labridae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,2,3,20,Symphodus tinca,Labridae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,5,25,Dentex dentex,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,3,20,Dentex dentex,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,20,3,15,Sarpa salpa,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,2,15,Diplodus annularis,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,1,12,Symphodus mediterraneus,Labridae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,0,15,Coris julis,Labridae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,3,0,12,Coris julis,Labridae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,3,12,Serranus scriba,Serranidae ,Perciformes,Out
07-08-17,Kornati,20,2,,,,13.5,,10:30,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,2,10,Serranus scriba,Serranidae ,Perciformes,Out
07-08-17,Kornati,20,3,,,,7,,10:53,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,12,1,15,Diplodus vulgaris,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,3,,,,7,,10:53,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,1,18,Diplodus vulgaris,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,3,,,,7,,10:53,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,5,3,10,Diplodus vulgaris,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,3,,,,7,,10:53,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,5,3,12,Diplodus vulgaris,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,3,,,,7,,10:53,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,4,0,10,Diplodus vulgaris,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,3,,,,7,,10:53,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,0,0,0,Diplodus vulgaris,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,3,,,,7,,10:53,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,2,12,Symphodus rostratus,Labridae ,Perciformes,Out
07-08-17,Kornati,20,3,,,,7,,10:53,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,1,15,Symphodus mediterraneus,Labridae ,Perciformes,Out
07-08-17,Kornati,20,3,,,,7,,10:53,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,2,12,Symphodus mediterraneus,Labridae ,Perciformes,Out
07-08-17,Kornati,20,3,,,,7,,10:53,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,3,12,Symphodus mediterraneus,Labridae ,Perciformes,Out
07-08-17,Kornati,20,3,,,,7,,10:53,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,2,1,10,Serranus scriba,Serranidae ,Perciformes,Out
07-08-17,Kornati,20,3,,,,7,,10:53,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,2,1,12,Serranus scriba,Serranidae ,Perciformes,Out
07-08-17,Kornati,20,3,,,,7,,10:53,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,1,15,Serranus scriba,Serranidae ,Perciformes,Out
07-08-17,Kornati,20,3,,,,7,,10:53,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,100,2,6,Chromis chromis,Pomacentridae,Perciformes,Out
07-08-17,Kornati,20,3,,,,7,,10:53,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,1,18,Symphodus tinca,Labridae ,Perciformes,Out
07-08-17,Kornati,20,3,,,,7,,10:53,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,2,1,15,Symphodus tinca,Labridae ,Perciformes,Out
07-08-17,Kornati,20,3,,,,7,,10:53,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,3,12,Symphodus tinca,Labridae ,Perciformes,Out
07-08-17,Kornati,20,3,,,,7,,10:53,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,3,3,15,Symphodus tinca,Labridae ,Perciformes,Out
07-08-17,Kornati,20,3,,,,7,,10:53,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,0,25,Symphodus tinca,Labridae ,Perciformes,Out
07-08-17,Kornati,20,3,,,,7,,10:53,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,2,2,12,Diplodus annularis,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,3,,,,7,,10:53,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,1,10,Diplodus annularis,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,3,,,,7,,10:53,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,1,15,Diplodus annularis,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,3,,,,7,,10:53,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,1,10,Oblada melanura,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,3,,,,7,,10:53,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,3,18,Diplodus sargus,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,3,,,,7,,10:53,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,2,20,Diplodus puntazzo,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,3,,,,7,,10:53,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,1,12,Diplodus puntazzo,Sparidae ,Perciformes,Out
07-08-17,Kornati,20,3,,,,7,,10:53,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,1,15,Coris julis,Labridae ,Perciformes,Out
07-08-17,Kornati,20,3,,,,7,,10:53,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,1,13,Coris julis,Labridae ,Perciformes,Out
07-08-17,Kornati,20,3,,,,7,,10:53,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,1,1,12,Coris julis,Labridae ,Perciformes,Out
07-08-17,Kornati,20,3,,,,7,,10:53,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,3,2,12,Coris julis,Labridae ,Perciformes,Out
07-08-17,Kornati,20,3,,,,7,,10:53,43.88942,15.472823,Renanel Pickholtz,Shahar Malamud,,17,,Left,8,0,12,Coris julis,Labridae ,Perciformes,Out
