X,Y,project,site,data.origin,country,season,date,station,lat,lon,trans2,trans_code,observer,depth,trans,species,sp.length,sp.n,a,b,family,exotic,biomass.g,habitat,other.info,protection,enforcement,total.mpa.ha,size.notake,yr.creation,age.reserve.yr
34.0528833333333,34.9622666666667,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25B, 34° 57.736'N, 34° 3.173'E,T3,WZS_25B_R3,Charalambos,22,"3",Torquigener flavimaculosus,"10","28","0.0083","3.3267",Tetraodontidae,TRUE,"493.1",Rock,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T1,WZS_25C_P_1,Demetris,22,"1",Chromis chromis,"2","30","0.0147","3.051",Pomacentridae,FALSE,"3.7",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T1,WZS_25C_P_1,Demetris,22,"1",Coris julis,"2","16","0.0068","3.118",Labridae,FALSE,"0.9",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T1,WZS_25C_P_1,Demetris,22,"1",Coris julis,"12","5","0.0068","3.118",Labridae,FALSE,"78.8",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T1,WZS_25C_P_1,Demetris,22.3,"1",Coris julis,"15","3","0.0068","3.118",Labridae,FALSE,"94.8",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T1,WZS_25C_P_1,Demetris,22.3,"1",Coris julis,"18","2","0.0068","3.118",Labridae,FALSE,"111.6",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T1,WZS_25C_P_1,Demetris,21.8,"1",Parupeneus forsskali,"11","4","0.00933","3.1",Mullidae,TRUE,"63.1",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T1,WZS_25C_P_1,Demetris,22,"1",Pterois miles,"10","1","0.00854","3.15391",Scorpaenidae,TRUE,"12.2",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T1,WZS_25C_P_1,Demetris,22,"1",Pterois miles,"15","2","0.00854","3.15391",Scorpaenidae,TRUE,"87.5",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T1,WZS_25C_P_1,Demetris,21.8,"1",Siganus rivulatus,"30","10","0.017","2.823",Siganidae,TRUE,"2514.0",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T1,WZS_25C_P_1,Demetris,21.8,"1",Siganus rivulatus,"13","15","0.017","2.823",Siganidae,TRUE,"355.8",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T1,WZS_25C_P_1,Demetris,21.2,"1",Sparisoma cretense,"12","2","0.012","3.117",Scaridae,FALSE,"55.5",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T1,WZS_25C_P_1,Demetris,21.5,"1",Sparisoma cretense,"20","2","0.012","3.117",Scaridae,FALSE,"272.6",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T1,WZS_25C_P_1,Demetris,21.5,"1",Sparisoma cretense,"15","3","0.012","3.117",Scaridae,FALSE,"166.8",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T1,WZS_25C_P_1,Demetris,22.3,"1",Torquigener flavimaculosus,"12","12","0.0083","3.3267",Tetraodontidae,TRUE,"387.6",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T2,WZS_25C_R_2,Demetris,19.9,"2",Apogon imberbis,"10","2","0.1135","2.117",Apogonidae,FALSE,"29.7",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T2,WZS_25C_R_2,Demetris,21,"2",Chromis chromis,"9","33","0.0147","3.051",Pomacentridae,FALSE,"395.6",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T2,WZS_25C_R_2,Demetris,20.5,"2",Coris julis,"12","5","0.0068","3.118",Labridae,FALSE,"78.8",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T2,WZS_25C_R_2,Demetris,20.5,"2",Coris julis,"15","3","0.0068","3.118",Labridae,FALSE,"94.8",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T2,WZS_25C_R_2,Demetris,20,"2",Parupeneus forsskali,"10","2","0.00933","3.1",Mullidae,TRUE,"23.5",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T2,WZS_25C_R_2,Demetris,20,"2",Sargocentron rubrum,"15","2","0.0138","3.092",Holocentridae,TRUE,"119.5",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T2,WZS_25C_R_2,Demetris,19.9,"2",Sparisoma cretense,"20","7","0.012","3.117",Scaridae,FALSE,"954.1",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T2,WZS_25C_R_2,Demetris,21,"2",Torquigener flavimaculosus,"8","9","0.0083","3.3267",Tetraodontidae,TRUE,"75.4",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T3,WZS_25C_R_3,Demetris,19.2,"3",Chromis chromis,"5","8","0.0147","3.051",Pomacentridae,FALSE,"16.0",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T3,WZS_25C_R_3,Demetris,19.5,"3",Coris julis,"12","2","0.0068","3.118",Labridae,FALSE,"31.5",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T3,WZS_25C_R_3,Demetris,19.6,"3",Diplodus vulgaris,"15","1","0.0225","2.914",Sparidae,FALSE,"60.2",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T3,WZS_25C_R_3,Demetris,19,"3",Parupeneus forsskali,"13","4","0.00933","3.1",Mullidae,TRUE,"106.0",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T3,WZS_25C_R_3,Demetris,19.2,"3",Pterois miles,"15","2","0.00854","3.15391",Scorpaenidae,TRUE,"87.5",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T3,WZS_25C_R_3,Demetris,19.2,"3",Pterois miles,"27","1","0.00854","3.15391",Scorpaenidae,TRUE,"279.2",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T3,WZS_25C_R_3,Demetris,19.2,"3",Pterois miles,"10","2","0.00854","3.15391",Scorpaenidae,TRUE,"24.3",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T3,WZS_25C_R_3,Demetris,19.2,"3",Pterois miles,"20","2","0.00854","3.15391",Scorpaenidae,TRUE,"216.7",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T3,WZS_25C_R_3,Demetris,19.5,"3",Pterois miles,"22","1","0.00854","3.15391",Scorpaenidae,TRUE,"146.3",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T3,WZS_25C_R_3,Demetris,19.2,"3",Sargocentron rubrum,"15","5","0.0138","3.092",Holocentridae,TRUE,"298.8",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T3,WZS_25C_R_3,Demetris,19,"3",Serranus scriba,"15","1","0.0093","3.1637",Serranidae,FALSE,"48.9",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T3,WZS_25C_R_3,Demetris,19,"3",Siganus luridus,"15","2","0.031","2.736",Siganidae,TRUE,"102.4",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T3,WZS_25C_R_3,Demetris,19,"3",Siganus rivulatus,"10","15","0.017","2.823",Siganidae,TRUE,"169.6",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T3,WZS_25C_R_3,Demetris,19,"3",Siganus rivulatus,"12","3","0.017","2.823",Siganidae,TRUE,"56.8",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T3,WZS_25C_R_3,Demetris,19,"3",Sparisoma cretense,"12","3","0.012","3.117",Scaridae,FALSE,"83.2",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T3,WZS_25C_R_3,Demetris,19.2,"3",Sparisoma cretense,"25","2","0.012","3.117",Scaridae,FALSE,"546.5",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T3,WZS_25C_R_3,Demetris,19.2,"3",Sparisoma cretense,"20","3","0.012","3.117",Scaridae,FALSE,"408.9",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T3,WZS_25C_R_3,Demetris,19.2,"3",Sparisoma cretense,"18","2","0.012","3.117",Scaridae,FALSE,"196.3",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T3,WZS_25C_R_3,Demetris,19.5,"3",Sparisoma cretense,"22","3","0.012","3.117",Scaridae,FALSE,"550.3",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T3,WZS_25C_R_3,Demetris,19.2,"3",Thalassoma pavo,"15","1","0.0092","3.111",Labridae,FALSE,"41.9",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T3,WZS_25C_R_3,Demetris,19.2,"3",Thalassoma pavo,"10","2","0.0092","3.111",Labridae,FALSE,"23.8",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0448,34.9646833333333,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_25C, 34° 57.881'N, 34° 2.688'E,T3,WZS_25C_R_3,Demetris,19.6,"3",Torquigener flavimaculosus,"11","17","0.0083","3.3267",Tetraodontidae,TRUE,"411.1",Posidonia,,true,"1","785","150",May-18,2.153424658
34.0622,34.9616166666667,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_5A, 34° 57.697'N, 34° 3.732'E,T1,WZS_5A_R_1,Periklis,3.5,"1",Pteragogus trispilus,"8","1","0.02089","2.98",Labridae,TRUE,"10.3",Rock,,true,"1","785","150",May-18,2.153424658
34.0622,34.9616166666667,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_5A, 34° 57.697'N, 34° 3.732'E,T1,WZS_5A_R_1,Periklis,3.5,"1",Siganus luridus,"12","15","0.031","2.736",Siganidae,TRUE,"417.0",Rock,,true,"1","785","150",May-18,2.153424658
34.0622,34.9616166666667,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_5A, 34° 57.697'N, 34° 3.732'E,T1,WZS_5A_R_1,Periklis,3.5,"1",Siganus rivulatus,"10","3","0.017","2.823",Siganidae,TRUE,"33.9",Rock,,true,"1","785","150",May-18,2.153424658
34.0622,34.9616166666667,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_5A, 34° 57.697'N, 34° 3.732'E,T1,WZS_5A_R_1,Periklis,3.5,"1",Sparisoma cretense,"10","2","0.012","3.117",Scaridae,FALSE,"31.4",Rock,,true,"1","785","150",May-18,2.153424658
34.0622,34.9616166666667,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_5A, 34° 57.697'N, 34° 3.732'E,T1,WZS_5A_R_1,Periklis,3.5,"1",Thalassoma pavo,"8","7","0.0092","3.111",Labridae,FALSE,"41.5",Rock,,true,"1","785","150",May-18,2.153424658
34.0622,34.9616166666667,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_5A, 34° 57.697'N, 34° 3.732'E,T1,WZS_5A_R_1,Periklis,3.5,"1",Thalassoma pavo,"10","6","0.0092","3.111",Labridae,FALSE,"71.3",Rock,,true,"1","785","150",May-18,2.153424658
34.0622,34.9616166666667,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_5A, 34° 57.697'N, 34° 3.732'E,T1,WZS_5A_R_1,Periklis,3.5,"1",Thalassoma pavo,"12","1","0.0092","3.111",Labridae,FALSE,"20.9",Rock,,true,"1","785","150",May-18,2.153424658
34.0622,34.9616166666667,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_5A, 34° 57.697'N, 34° 3.732'E,T2,WZS_5A_R_2,Periklis,3.5,"2",Pteragogus trispilus,"9","1","0.02089","2.98",Labridae,TRUE,"14.6",Rock,,true,"1","785","150",May-18,2.153424658
34.0622,34.9616166666667,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_5A, 34° 57.697'N, 34° 3.732'E,T2,WZS_5A_R_2,Periklis,3.5,"2",Siganus luridus,"10","8","0.031","2.736",Siganidae,TRUE,"135.0",Rock,,true,"1","785","150",May-18,2.153424658
34.0622,34.9616166666667,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_5A, 34° 57.697'N, 34° 3.732'E,T2,WZS_5A_R_2,Periklis,3.5,"2",Siganus rivulatus,"12","4","0.017","2.823",Siganidae,TRUE,"75.7",Rock,,true,"1","785","150",May-18,2.153424658
34.0622,34.9616166666667,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_5A, 34° 57.697'N, 34° 3.732'E,T2,WZS_5A_R_2,Periklis,3.5,"2",Sparisoma cretense,"9","5","0.012","3.117",Scaridae,FALSE,"56.6",Rock,,true,"1","785","150",May-18,2.153424658
34.0622,34.9616166666667,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_5A, 34° 57.697'N, 34° 3.732'E,T2,WZS_5A_R_2,Periklis,3.5,"2",Sparisoma cretense,"12","5","0.012","3.117",Scaridae,FALSE,"138.7",Rock,,true,"1","785","150",May-18,2.153424658
34.0622,34.9616166666667,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_5A, 34° 57.697'N, 34° 3.732'E,T2,WZS_5A_R_2,Periklis,3.5,"2",Thalassoma pavo,"10","5","0.0092","3.111",Labridae,FALSE,"59.4",Rock,,true,"1","785","150",May-18,2.153424658
34.0622,34.9616166666667,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_5A, 34° 57.697'N, 34° 3.732'E,T3,WZS_5A_R_3,Periklis,3.5,"3",Chromis chromis,"8","1","0.0147","3.051",Pomacentridae,FALSE,"8.4",Rock,,true,"1","785","150",May-18,2.153424658
34.0622,34.9616166666667,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_5A, 34° 57.697'N, 34° 3.732'E,T3,WZS_5A_R_3,Periklis,3.5,"3",Chromis chromis,"8","5","0.0147","3.051",Pomacentridae,FALSE,"41.8",Rock,,true,"1","785","150",May-18,2.153424658
34.0622,34.9616166666667,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_5A, 34° 57.697'N, 34° 3.732'E,T3,WZS_5A_R_3,Periklis,3.5,"3",Fistularia commersonii,"100","1","0.0118","2.727",Fistulariidae,TRUE,"3356.5",Rock,,true,"1","785","150",May-18,2.153424658
34.0622,34.9616166666667,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_5A, 34° 57.697'N, 34° 3.732'E,T3,WZS_5A_R_3,Periklis,3.5,"3",Fistularia commersonii,"45","4","0.0118","2.727",Fistulariidae,TRUE,"1521.4",Rock,,true,"1","785","150",May-18,2.153424658
34.0622,34.9616166666667,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_5A, 34° 57.697'N, 34° 3.732'E,T3,WZS_5A_R_3,Periklis,3.5,"3",Siganus luridus,"10","9","0.031","2.736",Siganidae,TRUE,"151.9",Rock,,true,"1","785","150",May-18,2.153424658
34.0622,34.9616166666667,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_5A, 34° 57.697'N, 34° 3.732'E,T3,WZS_5A_R_3,Periklis,3.5,"3",Siganus luridus,"12","1","0.031","2.736",Siganidae,TRUE,"27.8",Rock,,true,"1","785","150",May-18,2.153424658
34.0622,34.9616166666667,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_5A, 34° 57.697'N, 34° 3.732'E,T3,WZS_5A_R_3,Periklis,3.5,"3",Siganus rivulatus,"13","2","0.017","2.823",Siganidae,TRUE,"47.4",Rock,,true,"1","785","150",May-18,2.153424658
34.0622,34.9616166666667,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_5A, 34° 57.697'N, 34° 3.732'E,T3,WZS_5A_R_3,Periklis,3.5,"3",Siganus rivulatus,"10","30","0.017","2.823",Siganidae,TRUE,"339.3",Rock,,true,"1","785","150",May-18,2.153424658
34.0622,34.9616166666667,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_5A, 34° 57.697'N, 34° 3.732'E,T3,WZS_5A_R_3,Periklis,3.5,"3",Sparisoma cretense,"9","3","0.012","3.117",Scaridae,FALSE,"33.9",Rock,,true,"1","785","150",May-18,2.153424658
34.0622,34.9616166666667,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_5A, 34° 57.697'N, 34° 3.732'E,T3,WZS_5A_R_3,Periklis,3.5,"3",Sparisoma cretense,"12","1","0.012","3.117",Scaridae,FALSE,"27.7",Rock,,true,"1","785","150",May-18,2.153424658
34.0622,34.9616166666667,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_5A, 34° 57.697'N, 34° 3.732'E,T3,WZS_5A_R_3,Periklis,3.5,"3",Thalassoma pavo,"9","11","0.0092","3.111",Labridae,FALSE,"94.2",Rock,,true,"1","785","150",May-18,2.153424658
34.0622,34.9616166666667,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_5A, 34° 57.697'N, 34° 3.732'E,T3,WZS_5A_R_3,Periklis,3.5,"3",Thalassoma pavo,"12","1","0.0092","3.111",Labridae,FALSE,"20.9",Rock,,true,"1","785","150",May-18,2.153424658
34.0552166666667,34.9672,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_5B, 34° 58.032'N, 34° 3.313'E,T1,WZS_5B_R_1,Charalambos,3.5,"1",Chromis chromis,"5","30","0.0147","3.051",Pomacentridae,FALSE,"59.8",Rock,,true,"1","785","150",May-18,2.153424658
34.0552166666667,34.9672,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_5B, 34° 58.032'N, 34° 3.313'E,T1,WZS_5B_R_1,Charalambos,3.5,"1",Coris julis,"15","1","0.0068","3.118",Labridae,FALSE,"31.6",Rock,,true,"1","785","150",May-18,2.153424658
34.0552166666667,34.9672,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_5B, 34° 58.032'N, 34° 3.313'E,T1,WZS_5B_R_1,Charalambos,3.5,"1",Coris julis,"10","2","0.0068","3.118",Labridae,FALSE,"17.8",Rock,,true,"1","785","150",May-18,2.153424658
34.0552166666667,34.9672,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_5B, 34° 58.032'N, 34° 3.313'E,T1,WZS_5B_R_1,Charalambos,3.5,"1",Sargocentron rubrum,"5","1","0.0138","3.092",Holocentridae,TRUE,"2.0",Rock,,true,"1","785","150",May-18,2.153424658
34.0552166666667,34.9672,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_5B, 34° 58.032'N, 34° 3.313'E,T1,WZS_5B_R_1,Charalambos,3.5,"1",Scorpaena sp.,"10","1","0.017","2.98",Scorpaenidae,FALSE,"16.2",Rock,,true,"1","785","150",May-18,2.153424658
34.0552166666667,34.9672,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_5B, 34° 58.032'N, 34° 3.313'E,T1,WZS_5B_R_1,Charalambos,3.5,"1",Sparisoma cretense,"10","4","0.012","3.117",Scaridae,FALSE,"62.8",Rock,,true,"1","785","150",May-18,2.153424658
34.0552166666667,34.9672,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_5B, 34° 58.032'N, 34° 3.313'E,T1,WZS_5B_R_1,Charalambos,3.5,"1",Thalassoma pavo,"10","1","0.0092","3.111",Labridae,FALSE,"11.9",Rock,,true,"1","785","150",May-18,2.153424658
34.0552166666667,34.9672,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_5B, 34° 58.032'N, 34° 3.313'E,T2,WZS_5B_R_2,Charalambos,4,"2",Caranx crysos,"25","1","0.01","3",Carangidae,FALSE,"156.3",Rock,,true,"1","785","150",May-18,2.153424658
34.0552166666667,34.9672,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_5B, 34° 58.032'N, 34° 3.313'E,T2,WZS_5B_R_2,Charalambos,4,"2",Chromis chromis,"5","16","0.0147","3.051",Pomacentridae,FALSE,"31.9",Rock,,true,"1","785","150",May-18,2.153424658
34.0552166666667,34.9672,SPA-RAC,Kavo Gkreko,Periklis_MER,Cyprus,Summer,25/06/2020,WZS_5B, 34° 58.032'N, 34° 3.313'E,T2,WZS_5B_R_2,Charalambos,4,"2",Siganus rivulatus,"10","1","0.017","2.823",Siganidae,TRUE,"11.3",Rock,,true,"1","785","150",May-18,2.153424658
